p3,p4,p5,p6,p7
60.36663818359375,60.36663818359375,60.36663818359375,60.36663818359375,60.36663818359375,60.36663818359375,60.36663818359375,60.36663818359375,60.36663818359375,156.433349609375,156.433349609375,156.433349609375,156.433349609375,156.433349609375,156.433349609375,156.433349609375,156.433349609375,156.433349609375,45.29998779296875,45.29998779296875,54.33331298828125,54.33331298828125,45.29998779296875,45.29998779296875,54.33331298828125,54.33331298828125,54.33331298828125,45.29998779296875,45.29998779296875,44.183349609375,44.183349609375,54.33331298828125,54.33331298828125,54.33331298828125,44.183349609375,44.183349609375,54.33331298828125,44.183349609375,44.183349609375,54.73333740234375,97.447021484375,97.447021484375,97.447021484375,54.73333740234375,54.73333740234375,54.73333740234375,97.447021484375,97.447021484375,97.447021484375,97.447021484375,54.73333740234375,54.73333740234375,54.73333740234375,36.88336181640625,36.88336181640625,97.447021484375,97.447021484375,54.73333740234375,54.73333740234375,36.88336181640625,36.88336181640625,36.88336181640625,36.88336181640625|193.01666259765625,193.01666259765625,193.01666259765625,193.01666259765625,193.01666259765625,193.01666259765625,193.01666259765625,193.01666259765625,193.01666259765625,179.78335571289062,179.78335571289062,179.78335571289062,179.78335571289062,179.78335571289062,179.78335571289062,156.433349609375,156.433349609375,156.433349609375,180.199951171875,180.199951171875,180.199951171875,179.78335571289062,179.78335571289062,179.78335571289062,156.433349609375,156.433349609375,156.433349609375,180.199951171875,180.199951171875,180.199951171875,203.4666748046875,203.4666748046875,180.199951171875,180.199951171875,180.199951171875,203.4666748046875,203.4666748046875,203.4666748046875,203.4666748046875,203.4666748046875,203.4666748046875,203.4666748046875,113.30206298828125,113.30206298828125,113.30206298828125,113.30206298828125,113.30206298828125,113.30206298828125,113.30206298828125,113.30206298828125,113.30206298828125,464.2642517089844,464.2642517089844,464.2642517089844,464.2642517089844,464.2642517089844,464.2642517089844,464.2642517089844,464.2642517089844,464.2642517089844|229.583251953125,229.583251953125,229.583251953125,464.2642517089844,464.2642517089844,229.583251953125,229.583251953125,229.583251953125,229.583251953125,464.2642517089844,464.2642517089844,229.583251953125,229.583251953125,464.2642517089844,464.2642517089844,578.8828735351562,578.8828735351562,464.2642517089844,578.8828735351562,578.8828735351562,578.8828735351562,578.8828735351562,544.3171997070312,544.3171997070312,544.3171997070312,544.3171997070312,544.3171997070312,544.3171997070312,544.3171997070312,544.3171997070312,544.3171997070312|529.7333374023438,529.7333374023438,529.7333374023438,529.7333374023438,529.7333374023438,529.7333374023438,529.7333374023438,529.7333374023438,529.7333374023438,578.8828735351562,578.8828735351562,578.8828735351562,544.3171997070312,544.3171997070312,578.8828735351562,578.8828735351562,578.8828735351562,544.3171997070312,544.3171997070312,578.8828735351562,578.8828735351562,578.8828735351562,544.3171997070312,544.3171997070312,544.3171997070312|
34.810302734375,34.810302734375,34.810302734375,34.810302734375,34.810302734375,34.810302734375,34.810302734375,34.810302734375,34.810302734375,27.2210693359375,19.352630615234375,19.352630615234375,27.2210693359375,27.2210693359375,19.352630615234375,19.352630615234375,15.643218994140625,18.2294921875,18.2294921875,18.2294921875,27.2210693359375,27.2210693359375,19.352630615234375,19.352630615234375,15.643218994140625,18.2294921875,18.2294921875,18.2294921875,27.2210693359375,27.2210693359375,63.737701416015625,63.737701416015625,63.737701416015625,23.36175537109375,40.0,40.0,41.89227294921875,41.89227294921875,41.89227294921875,63.737701416015625,63.737701416015625,63.737701416015625,63.737701416015625,23.36175537109375,40.0,40.0,40.0,41.89227294921875,41.89227294921875,41.89227294921875,63.737701416015625,63.737701416015625,23.36175537109375,40.0,40.0,40.0,41.89227294921875,41.89227294921875,41.89227294921875,40.0,29.4317626953125,29.4317626953125,29.4317626953125,29.4317626953125,29.4317626953125,29.4317626953125,29.4317626953125,29.4317626953125,29.4317626953125,137.18032836914062,137.18032836914062,137.18032836914062,137.18032836914062,137.18032836914062,137.18032836914062,137.18032836914062,123.22250366210938,123.22250366210938,123.22250366210938,137.18032836914062,123.74713134765625,123.74713134765625,123.74713134765625,123.22250366210938,123.22250366210938,123.22250366210938,123.22250366210938,123.22250366210938,123.22250366210938,125.039794921875,125.039794921875,125.039794921875,125.039794921875,125.039794921875,125.039794921875,125.039794921875,125.039794921875,125.039794921875,138.51055908203125,138.51055908203125,138.51055908203125,138.51055908203125,138.51055908203125,138.51055908203125||||875.3446655273438,875.3446655273438,875.3446655273438,875.3446655273438,875.3446655273438,875.3446655273438,875.3446655273438,875.3446655273438,875.3446655273438
25.199996948242188,25.199996948242188,25.199996948242188,25.199996948242188,25.199996948242188,25.199996948242188,25.199996948242188,25.199996948242188,25.199996948242188,43.866668701171875,43.866668701171875,43.866668701171875,43.866668701171875,43.866668701171875,43.866668701171875,43.866668701171875,43.866668701171875,43.866668701171875,80.67520141601562,80.67520141601562,80.67520141601562,80.67520141601562,80.67520141601562,77.60757446289062,77.60757446289062,77.60757446289062,80.67520141601562,80.67520141601562,80.67520141601562,77.60757446289062,77.60757446289062,77.60757446289062,80.67520141601562,139.81036376953125,139.81036376953125,139.81036376953125,139.81036376953125,139.81036376953125,139.81036376953125,139.81036376953125,139.81036376953125,139.81036376953125,72.85609436035156,72.85609436035156,72.85609436035156,72.85609436035156,72.85609436035156,77.49087524414062,72.85609436035156,72.85609436035156,72.85609436035156,77.49087524414062,77.49087524414062,77.49087524414062,66.62080383300781,66.62080383300781,66.62080383300781,72.85609436035156,77.49087524414062,77.49087524414062,77.49087524414062,103.6490478515625,103.6490478515625,103.6490478515625,105.182861328125,105.182861328125,105.182861328125,66.62080383300781,66.62080383300781,66.62080383300781,77.49087524414062,77.49087524414062,103.6490478515625,103.6490478515625,103.6490478515625,105.182861328125,105.182861328125,105.182861328125,105.182861328125,66.62080383300781,66.62080383300781,66.62080383300781,103.6490478515625,103.6490478515625,103.6490478515625,105.182861328125,105.182861328125,60.35218048095703,77.0407485961914,77.0407485961914,60.35218048095703,60.35218048095703,60.35218048095703,77.0407485961914,77.0407485961914,77.0407485961914,60.35218048095703,60.35218048095703,60.35218048095703,77.0407485961914,77.0407485961914,77.0407485961914,86.24362182617188,76.3238525390625,76.3238525390625,76.3238525390625,60.35218048095703,60.35218048095703,77.0407485961914,79.14140319824219,86.24362182617188,86.24362182617188,86.24362182617188,76.3238525390625,76.3238525390625,76.3238525390625,76.3238525390625,80.30842590332031,79.14140319824219,79.14140319824219,79.14140319824219,86.24362182617188,86.24362182617188,86.24362182617188,76.3238525390625,76.3238525390625,80.30842590332031,80.30842590332031,80.30842590332031,79.14140319824219,79.14140319824219,79.14140319824219,86.24362182617188,86.24362182617188,80.30842590332031,80.30842590332031,80.30842590332031,79.14140319824219,79.14140319824219,80.30842590332031,80.30842590332031,120.82107543945312,120.82107543945312,120.82107543945312,120.82107543945312,120.82107543945312,120.82107543945312,120.82107543945312,120.82107543945312,120.82107543945312|139.81036376953125,139.81036376953125,139.81036376953125,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,120.82107543945312,120.82107543945312,120.82107543945312|417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0|800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0|
43.93333435058594,43.93333435058594,43.93333435058594,43.93333435058594,43.93333435058594,43.93333435058594,43.93333435058594,43.93333435058594,43.93333435058594,29.800018310546875,29.800018310546875,29.800018310546875,29.800018310546875,29.800018310546875,21.36663818359375,29.800018310546875,29.800018310546875,21.36663818359375,96.83331298828125,96.83331298828125,96.83331298828125,96.83331298828125,96.83331298828125,96.83331298828125,96.83331298828125,96.83331298828125,96.83331298828125,69.13824462890625,69.13824462890625,69.13824462890625,69.13824462890625,69.13824462890625,69.13824462890625,69.13824462890625,69.13824462890625,69.13824462890625|258.88330078125,258.88330078125,258.88330078125,258.88330078125,258.88330078125,258.88330078125,258.88330078125,258.88330078125|254.12939453125,254.12939453125,254.12939453125,254.12939453125,254.12939453125,254.12939453125,254.12939453125,254.12939453125,258.88330078125,258.88330078125,258.88330078125,258.88330078125,258.88330078125,258.88330078125,424.2629089355469,424.2629089355469,424.2629089355469,424.2629089355469,424.2629089355469,424.2629089355469,424.2629089355469,424.2629089355469,424.2629089355469|674.3773193359375,674.3773193359375,674.3773193359375,674.3773193359375,674.3773193359375,674.3773193359375,674.3773193359375,674.3773193359375,674.3773193359375|839.5593872070312,839.5593872070312,839.5593872070312,839.5593872070312,839.5593872070312,839.5593872070312,839.5593872070312,839.5593872070312,839.5593872070312
41.949951171875,41.949951171875,46.199981689453125,41.949951171875,41.949951171875,46.199981689453125,43.683349609375,43.683349609375,41.949951171875,41.949951171875,46.199981689453125,43.683349609375,43.683349609375,29.91668701171875,46.199981689453125,43.683349609375,43.683349609375,29.91668701171875,29.91668701171875,39.7666015625,39.7666015625,16.33331298828125,29.91668701171875,34.45001220703125,39.7666015625,16.33331298828125,34.16668701171875,36.71661376953125,34.45001220703125,34.45001220703125,39.7666015625,34.16668701171875,36.71661376953125,34.45001220703125,34.45001220703125,34.16668701171875,36.71661376953125,34.45001220703125,34.45001220703125,36.71661376953125,70.25,70.25,70.25,67.20001220703125,67.20001220703125,67.20001220703125,50.683349609375,50.683349609375,70.25,70.25,67.20001220703125,67.20001220703125,67.20001220703125,50.683349609375,50.683349609375,50.683349609375,70.25,70.25,67.20001220703125,67.20001220703125,67.20001220703125,50.683349609375,50.683349609375,50.683349609375,43.88037109375,43.88037109375,43.88037109375,43.88037109375,43.88037109375,43.88037109375,43.88037109375,43.88037109375,43.88037109375,48.5888671875,48.5888671875,48.5888671875,48.5888671875,48.5888671875,48.5888671875,48.5888671875,48.5888671875,48.5888671875|144.14495849609375,144.14495849609375,144.14495849609375,144.14495849609375,144.14495849609375,144.14495849609375,144.14495849609375,144.14495849609375,144.14495849609375|229.66455078125,229.66455078125,229.66455078125,229.66455078125,229.66455078125,229.66455078125,229.66455078125,229.66455078125||877.5857543945312,877.5857543945312,877.5857543945312,877.5857543945312,877.5857543945312,877.5857543945312,877.5857543945312,877.5857543945312,877.5857543945312
98.046875,98.046875,98.046875,88.00001525878906,98.046875,98.046875,98.046875,98.046875,88.00001525878906,88.00001525878906,88.00001525878906,118.20314025878906,118.20314025878906,118.20314025878906,98.046875,98.046875,88.00001525878906,88.00001525878906,88.00001525878906,118.20314025878906,118.20314025878906,118.20314025878906,50.265625,50.265625,50.265625,88.00001525878906,88.00001525878906,118.20314025878906,118.20314025878906,118.20314025878906,50.265625,50.265625,50.265625,50.265625,50.265625,50.265625,95.921875,95.921875,95.921875,95.921875,95.921875,95.921875,95.921875,95.921875,95.921875,21.5625,21.5625,21.5625,21.5625,21.5625,21.5625,40.28125,40.28125,40.28125,40.28125,40.28125,40.28125,40.28125,40.28125,40.28125|98.046875,98.046875,98.046875,98.046875,98.046875,98.046875,163.921875,163.921875,197.48434448242188,197.48434448242188,197.48434448242188,95.921875,95.921875,95.921875,163.921875,163.921875,163.921875,163.921875,169.50003051757812,169.50003051757812,169.50003051757812,197.48434448242188,197.48434448242188,197.48434448242188,95.921875,95.921875,95.921875,163.921875,163.921875,163.921875,169.50003051757812,169.50003051757812,169.50003051757812,197.48434448242188,197.48434448242188,197.48434448242188,169.50003051757812,169.50003051757812,169.50003051757812,105.4375,105.4375,105.4375,105.4375,105.4375,105.4375,105.4375,105.4375,105.4375,345.21875,345.21875,345.21875,345.21875,345.21875,345.21875,345.21875,345.21875,345.21875,141.96878051757812,141.96878051757812,141.96878051757812,141.96878051757812,141.96878051757812,141.96878051757812,141.96878051757812,141.96878051757812,141.96878051757812|450.90625,450.90625,450.90625,450.90625,450.90625,450.90625,450.90625,345.21875,345.21875,450.90625,450.90625,345.21875,345.21875,345.21875,345.21875,229.67169189453125,229.67169189453125,229.67169189453125,229.67169189453125,229.67169189453125,229.67169189453125,229.67169189453125,229.67169189453125,229.67169189453125|560.296875,560.296875,560.296875,560.296875,560.296875,560.296875,560.296875,560.296875,560.296875,809.86962890625,809.86962890625,809.86962890625,809.86962890625,809.86962890625,809.86962890625,809.86962890625,809.86962890625,809.86962890625|809.86962890625,809.86962890625,809.86962890625,809.86962890625,809.86962890625,809.86962890625
|186.74249267578125,186.74249267578125,186.74249267578125,186.74249267578125,186.74249267578125,186.74249267578125,186.74249267578125,186.74249267578125,186.74249267578125|335.89996337890625,335.89996337890625,335.89996337890625,335.89996337890625,335.89996337890625,335.89996337890625,335.89996337890625,335.89996337890625,335.89996337890625,361.48333740234375,361.48333740234375,361.48333740234375,361.48333740234375,361.48333740234375,361.48333740234375,361.48333740234375,361.48333740234375,361.48333740234375|497.822509765625,497.822509765625,497.822509765625,497.822509765625,497.822509765625,497.822509765625,497.822509765625,497.822509765625,497.822509765625|
42.48366165161133,42.48366165161133,42.48366165161133,43.71242141723633,43.71242141723633,43.71242141723633,42.48366165161133,42.48366165161133,42.48366165161133,42.48366165161133,43.71242141723633,43.71242141723633,43.71242141723633,42.48366165161133,42.48366165161133,43.71242141723633,43.71242141723633,43.71242141723633,104.11767578125,104.11767578125,104.11767578125,104.11767578125,104.11767578125,104.11767578125,104.11767578125,104.11767578125,104.11767578125|210.026123046875,210.026123046875,278.40521240234375,278.40521240234375,278.40521240234375,210.026123046875,210.026123046875,210.026123046875,210.026123046875,167.41177368164062,167.41177368164062,167.41177368164062,278.40521240234375,278.40521240234375,278.40521240234375,210.026123046875,210.026123046875,210.026123046875,167.41177368164062,167.41177368164062,167.41177368164062,278.40521240234375,278.40521240234375,167.41177368164062,167.41177368164062,167.41177368164062,169.568603515625,153.92156982421875,153.92156982421875,169.568603515625,169.568603515625,169.568603515625,153.92156982421875,153.92156982421875,153.92156982421875,153.92156982421875,164.1307373046875,164.1307373046875,169.568603515625,169.568603515625,169.568603515625,153.92156982421875,153.92156982421875,153.92156982421875,164.1307373046875,164.1307373046875,164.1307373046875,169.568603515625,169.568603515625,164.1307373046875,164.1307373046875,164.1307373046875,171.50326538085938,171.50326538085938,171.50326538085938,164.1307373046875,171.50326538085938,171.50326538085938,171.50326538085938,171.50326538085938,171.50326538085938,171.50326538085938,195.45098876953125,195.45098876953125,195.45098876953125,195.45098876953125,195.45098876953125,195.45098876953125,176.4967498779297,195.45098876953125,195.45098876953125,195.45098876953125,176.4967498779297,176.4967498779297,176.4967498779297,176.4967498779297,176.4967498779297,176.4967498779297,176.4967498779297,176.4967498779297,250.69281005859375,250.69281005859375,250.69281005859375,250.69281005859375,250.69281005859375,250.69281005859375,250.69281005859375,250.69281005859375,250.69281005859375,187.268798828125,187.268798828125,187.268798828125,187.268798828125,187.268798828125,187.268798828125,187.268798828125,187.268798828125,187.268798828125,234.0298309326172,234.0298309326172,234.0298309326172,234.0298309326172,234.0298309326172,234.0298309326172,234.0298309326172,234.0298309326172,234.0298309326172,336.8617858886719,336.8617858886719,336.8617858886719,336.8617858886719|278.40521240234375,278.40521240234375,278.40521240234375,278.40521240234375,278.40521240234375,278.40521240234375,271.59478759765625,271.59478759765625,271.59478759765625,271.59478759765625,271.59478759765625,271.59478759765625,271.59478759765625,271.59478759765625,271.59478759765625,334.3791198730469,334.3791198730469,334.3791198730469,334.3791198730469,334.3791198730469,276.7712707519531,276.7712707519531,334.3791198730469,334.3791198730469,334.3791198730469,276.7712707519531,276.7712707519531,276.7712707519531,334.3791198730469,276.7712707519531,276.7712707519531,276.7712707519531,276.7712707519531,318.2091369628906,318.2091369628906,318.2091369628906,318.2091369628906,318.2091369628906,318.2091369628906,318.2091369628906,318.2091369628906,318.2091369628906,267.26800537109375,267.26800537109375,267.26800537109375,267.26800537109375,267.26800537109375,267.26800537109375,267.26800537109375,267.26800537109375,267.26800537109375,187.268798828125,187.268798828125,187.268798828125,187.268798828125,187.268798828125,187.268798828125,589.6082763671875,589.6082763671875,589.6082763671875,589.6082763671875,589.6082763671875,589.6082763671875,589.6082763671875,589.6082763671875,589.6082763671875,677.8096923828125,677.8096923828125,467.1229248046875,467.1229248046875,677.8096923828125,677.8096923828125,677.8096923828125,442.9743347167969,442.9743347167969,442.9743347167969,467.1229248046875,467.1229248046875,467.1229248046875,677.8096923828125,677.8096923828125,677.8096923828125,442.9743347167969,442.9743347167969,442.9743347167969,467.1229248046875,467.1229248046875,467.1229248046875,677.8096923828125,442.9743347167969,442.9743347167969,442.9743347167969,467.1229248046875,336.8617858886719,336.8617858886719,336.8617858886719,336.8617858886719,336.8617858886719,336.8617858886719,336.8617858886719,336.8617858886719,336.8617858886719|796.3922119140625,796.3922119140625,796.3922119140625,796.3922119140625,796.3922119140625,796.3922119140625,796.3922119140625,796.3922119140625,796.3922119140625,677.8096923828125,677.8096923828125,677.8096923828125,677.8096923828125,467.1229248046875,467.1229248046875,467.1229248046875,677.8096923828125,677.8096923828125,691.8604736328125,691.8604736328125,691.8604736328125,691.8604736328125,691.8604736328125,691.8604736328125,691.8604736328125,691.8604736328125,691.8604736328125|796.3922119140625,796.3922119140625,796.3922119140625,796.3922119140625,796.3922119140625,796.3922119140625,796.3922119140625,796.3922119140625,796.3922119140625
94.70001220703125,94.70001220703125,94.70001220703125,94.70001220703125,94.70001220703125,94.70001220703125,94.70001220703125,94.70001220703125,94.70001220703125,159.3399658203125,159.3399658203125,159.3399658203125,159.3399658203125,159.3399658203125,159.3399658203125,159.3399658203125,159.3399658203125,159.3399658203125,38.433349609375,47.41748046875,47.41748046875,38.433349609375,47.41748046875,47.41748046875,38.433349609375,47.41748046875,47.41748046875,47.99359130859375,38.433349609375,59.04779052734375,59.04779052734375,54.523681640625,47.99359130859375,59.04779052734375,59.04779052734375,54.523681640625,47.99359130859375,59.04779052734375,59.04779052734375,54.523681640625,69.20556640625,69.20556640625,59.04779052734375,69.20556640625,69.20556640625,75.24481201171875,69.20556640625,69.20556640625,71.595703125,71.595703125,71.595703125,75.41552734375,75.24481201171875,69.20556640625,68.13861083984375,68.13861083984375,68.90679931640625,68.90679931640625,68.90679931640625,71.595703125,71.595703125,71.595703125,75.41552734375,75.24481201171875,68.13861083984375,68.13861083984375,68.13861083984375,68.90679931640625,68.90679931640625,68.90679931640625,71.595703125,71.595703125,71.595703125,75.41552734375,68.13861083984375,68.13861083984375,68.13861083984375,68.90679931640625,68.90679931640625,68.90679931640625,68.13861083984375|188.98004150390625,188.98004150390625,188.98004150390625,189.58001708984375,189.58001708984375,189.58001708984375,188.98004150390625,188.98004150390625,188.98004150390625,159.3399658203125,159.3399658203125,189.58001708984375,189.58001708984375,189.58001708984375,188.98004150390625,188.98004150390625,188.98004150390625,159.3399658203125,159.3399658203125,189.58001708984375,189.58001708984375,189.58001708984375,159.3399658203125,159.3399658203125,233.09681701660156,233.09681701660156,233.09681701660156,233.09681701660156,233.09681701660156,233.09681701660156,233.09681701660156,125.71395874023438,125.71395874023438,125.71395874023438,125.71395874023438,125.71395874023438,125.71395874023438,125.71395874023438,125.71395874023438,125.71395874023438,345.28125,345.28125,345.28125,345.28125,345.28125,345.28125,345.28125,345.28125,345.28125,231.88043212890625,231.88043212890625,231.88043212890625,231.88043212890625,231.88043212890625,231.88043212890625|411.4200134277344,411.4200134277344,411.4200134277344,411.4200134277344,411.4200134277344,411.4200134277344,411.4200134277344,411.4200134277344,411.4200134277344,233.09681701660156,233.09681701660156,233.09681701660156,233.09681701660156,233.09681701660156,233.09681701660156,233.09681701660156,433.45806884765625,433.45806884765625,433.45806884765625,231.88043212890625,231.88043212890625,231.88043212890625,231.88043212890625,231.88043212890625,231.88043212890625,231.88043212890625|411.4200134277344,411.4200134277344,411.4200134277344,411.4200134277344,411.4200134277344,411.4200134277344,411.4200134277344,411.4200134277344,411.4200134277344,731.3400268554688,731.3400268554688,731.3400268554688,731.3400268554688,731.3400268554688,731.3400268554688,731.3400268554688,731.3400268554688,731.3400268554688|
69.3585205078125,69.3585205078125,69.3585205078125,69.3585205078125,69.3585205078125,69.3585205078125,108.3018798828125,108.3018798828125,69.3585205078125,69.3585205078125,69.3585205078125,49.0,49.0,49.0,84.84906005859375,84.84906005859375,84.84906005859375,108.3018798828125,108.3018798828125,108.3018798828125,108.3018798828125,49.0,49.0,49.0,69.3773193359375,69.3773193359375,69.3773193359375,84.84906005859375,84.84906005859375,84.84906005859375,108.3018798828125,108.3018798828125,108.3018798828125,63.754730224609375,39.754730224609375,39.754730224609375,39.754730224609375,49.0,49.0,49.0,69.3773193359375,69.3773193359375,69.3773193359375,69.3773193359375,84.84906005859375,84.84906005859375,84.84906005859375,63.754730224609375,63.754730224609375,63.754730224609375,39.754730224609375,39.754730224609375,39.754730224609375,39.754730224609375,69.3773193359375,69.3773193359375,53.01885986328125,53.01885986328125,53.01885986328125,63.754730224609375,63.754730224609375,63.754730224609375,39.754730224609375,39.754730224609375,53.01885986328125,53.01885986328125,53.01885986328125,53.01885986328125,63.754730224609375,63.754730224609375,53.01885986328125,53.01885986328125,221.99996948242188,221.99996948242188,221.99996948242188,221.99996948242188,221.99996948242188,221.99996948242188,221.99996948242188,221.99996948242188,221.99996948242188,10.70001220703125,10.70001220703125,11.40350341796875,11.40350341796875,12.08709716796875,12.08709716796875,9.91973876953125,8.98614501953125,12.08709716796875,12.08709716796875,7.316680908203125,9.436279296875,8.666656494140625,92.54559326171875,92.54559326171875,92.54559326171875,92.54559326171875,92.54559326171875,92.54559326171875,92.54559326171875,92.54559326171875,92.54559326171875,8.9000244140625,7.8524169921875|116.88677978515625,116.88677978515625,116.88677978515625,116.88677978515625,116.88677978515625,116.88677978515625,157.09432983398438,157.09432983398438,116.88677978515625,116.88677978515625,116.88677978515625,157.09432983398438,157.09432983398438,157.09432983398438,157.09432983398438,157.09432983398438,157.09432983398438,157.09432983398438,205.01885986328125,221.99996948242188,221.99996948242188,221.99996948242188,205.01885986328125,205.01885986328125,205.01885986328125,221.99996948242188,221.99996948242188,221.99996948242188,205.01885986328125,205.01885986328125,205.01885986328125,221.99996948242188,221.99996948242188,221.99996948242188,205.01885986328125,205.01885986328125|456.6226501464844,456.6226501464844,456.6226501464844,456.6226501464844,456.6226501464844,456.6226501464844,456.6226501464844,456.6226501464844,456.6226501464844,310.54998779296875,310.54998779296875,310.54998779296875,310.54998779296875,310.54998779296875,310.54998779296875,310.54998779296875,310.54998779296875,310.54998779296875|582.6524658203125,582.6524658203125,582.6524658203125,582.6524658203125,582.6524658203125,582.6524658203125,582.6524658203125,582.6524658203125,582.6524658203125|
41.17950439453125,40.183319091796875,40.183319091796875,40.183319091796875,49.365447998046875,49.365447998046875,41.17950439453125,41.17950439453125,41.17950439453125,40.183319091796875,40.183319091796875,40.183319091796875,40.183319091796875,53.149993896484375,49.365447998046875,49.365447998046875,49.365447998046875,41.17950439453125,41.17950439453125,41.17950439453125,40.183319091796875,40.183319091796875,53.149993896484375,53.149993896484375,53.149993896484375,49.365447998046875,49.365447998046875,49.365447998046875,41.17950439453125,41.17950439453125,53.149993896484375,53.149993896484375,53.149993896484375,49.365447998046875,53.149993896484375,53.149993896484375,73.18331909179688,89.66131591796875,89.66131591796875,89.66131591796875,73.18331909179688,73.18331909179688,73.18331909179688,89.66131591796875,89.66131591796875,89.66131591796875,73.18331909179688,73.18331909179688,73.18331909179688,89.66131591796875,89.66131591796875,89.66131591796875,73.18331909179688,73.18331909179688,151.01669311523438,151.01669311523438,98.55001831054688,98.55001831054688,151.01669311523438,151.01669311523438,98.55001831054688,98.55001831054688,98.55001831054688,98.55001831054688,110.58334350585938,110.58334350585938,151.01669311523438,151.01669311523438,98.55001831054688,98.55001831054688,98.55001831054688,110.58334350585938,110.58334350585938,110.58334350585938,110.58334350585938,110.58334350585938,110.58334350585938,110.58334350585938,57.968109130859375,57.968109130859375,57.968109130859375,71.45559692382812,71.45559692382812,71.45559692382812,71.45559692382812,71.45559692382812,71.45559692382812,71.45559692382812,71.45559692382812,71.45559692382812|134.5,134.5,134.5,134.5,134.5,134.5,134.5,134.5,134.5,267.8666687011719,267.8666687011719,267.8666687011719,267.8666687011719,267.8666687011719,267.8666687011719,151.01669311523438,151.01669311523438,151.01669311523438,151.01669311523438,151.01669311523438,151.01669311523438,110.58334350585938,110.58334350585938,110.58334350585938,151.01669311523438,151.01669311523438,151.01669311523438,184.62432861328125,184.62432861328125,184.62432861328125,184.62432861328125,184.62432861328125,184.62432861328125,184.62432861328125,184.62432861328125,184.62432861328125|263.64996337890625,263.64996337890625,263.64996337890625,247.5333251953125,247.5333251953125,247.5333251953125,263.64996337890625,263.64996337890625,263.64996337890625,263.64996337890625,267.8666687011719,267.8666687011719,267.8666687011719,247.5333251953125,247.5333251953125,247.5333251953125,263.64996337890625,263.64996337890625,267.8666687011719,267.8666687011719,267.8666687011719,247.5333251953125,247.5333251953125,247.5333251953125,267.8666687011719,267.8666687011719,413.4333190917969,413.4333190917969,413.4333190917969,413.4333190917969,413.4333190917969,413.4333190917969,413.4333190917969,413.4333190917969,413.4333190917969,282.23333740234375,282.23333740234375,282.23333740234375,184.62432861328125,184.62432861328125,282.23333740234375,282.23333740234375,282.23333740234375,282.23333740234375,184.62432861328125,184.62432861328125,184.62432861328125,282.23333740234375,282.23333740234375,184.62432861328125,184.62432861328125,184.62432861328125|884.3902587890625,884.3902587890625,884.3902587890625,618.5980224609375,618.5980224609375,618.5980224609375,884.3902587890625,884.3902587890625,884.3902587890625,618.5980224609375,618.5980224609375,618.5980224609375,884.3902587890625,884.3902587890625,884.3902587890625,618.5980224609375,618.5980224609375,618.5980224609375,636.0333251953125,595.7833251953125,585.0999755859375,585.0999755859375,585.0999755859375,636.0333251953125,636.0333251953125,636.0333251953125,595.7833251953125,595.7833251953125,595.7833251953125,585.0999755859375,585.0999755859375,585.0999755859375,636.0333251953125,636.0333251953125,636.0333251953125,595.7833251953125,595.7833251953125,595.7833251953125,585.0999755859375,585.0999755859375,636.0333251953125,636.0333251953125,595.7833251953125,595.7833251953125|884.3902587890625,884.3902587890625,884.3902587890625,884.3902587890625,884.3902587890625,884.3902587890625
55.348388671875,55.348388671875,55.348388671875,55.348388671875,55.348388671875,55.348388671875,55.348388671875,55.348388671875,55.348388671875,83.98974609375,83.98974609375,83.98974609375,83.98974609375,83.98974609375,83.98974609375,83.98974609375,83.98974609375,83.98974609375|207.2552490234375,207.2552490234375,207.2552490234375,207.2552490234375,207.2552490234375,207.2552490234375,207.2552490234375,158.80923461914062,158.80923461914062,207.2552490234375,207.2552490234375,158.80923461914062,158.80923461914062,158.80923461914062,158.80923461914062,158.80923461914062,158.80923461914062,158.80923461914062,322.7056884765625,322.7056884765625,322.7056884765625,322.7056884765625,322.7056884765625,322.7056884765625,322.7056884765625,322.7056884765625,322.7056884765625,159.88482666015625,159.88482666015625,159.88482666015625,159.88482666015625,159.88482666015625,159.88482666015625,159.88482666015625,159.88482666015625,159.88482666015625|314.97442626953125,314.97442626953125,314.97442626953125,314.97442626953125,314.97442626953125,314.97442626953125,314.97442626953125,314.97442626953125,314.97442626953125,242.89202880859375,242.89202880859375,242.89202880859375,242.89202880859375,242.89202880859375,242.89202880859375,242.89202880859375,242.89202880859375,242.89202880859375|716.6997680664062,716.6997680664062,716.6997680664062,716.6997680664062,716.6997680664062,716.6997680664062,716.6997680664062,716.6997680664062,716.6997680664062,759.7489624023438,759.7489624023438,759.7489624023438,759.7489624023438,759.7489624023438,759.7489624023438,759.7489624023438,759.7489624023438,759.7489624023438|759.7489624023438,759.7489624023438,759.7489624023438,759.7489624023438,759.7489624023438,759.7489624023438,759.7489624023438,759.7489624023438,759.7489624023438
